shipment_id,ship_date,expected_delivery,actual_delivery,region,carrier,warehouse,customer,distance_km,freight_cost,weight_kg,shipment_status
SHP-03087,2024-06-05,2024-06-07,2024-06-07,East,ReliableCo,WH-02,Delta Ltd,140.85,111.49,19.46,Delayed
SHP-04395,2024-12-04,2024-12-06,2024-12-06,West,GlobalFreight,WH-09,Beta Inc,182.22,51.17,17.73,Delayed
SHP-03346,2024-05-12,2024-05-15,2024-05-16,Central,GlobalFreight,WH-10,,401.89,304.54,38.47,Delivered
SHP-04966,2025-02-26,2025-03-02,2025-03-03,North,FastShip,WH-03,Alpha Solutions,477.75,457.6,7.89,Delivered
SHP-02798,2025-03-10,2025-03-14,2025-03-14,East,Quick Move,WH-10,Delta Group,401.52,274.62,16.51,Delivered
SHP-00919,2025-05-26,2025-05-28,2025-05-28,North,FastShip,WH-03,Sigma Inc,123.25,103.56,21.14,Returned
SHP-01647,2024-03-09,2024-03-11,2024-03-11,Central,SpeedEx,WH-04,Prime LLC,636.83,928.37,16.74,Delivered
SHP-00365,2024-11-16,2024-11-17,2024-11-17,East,FastShip,WH-01,Acme Corp,384.52,401.24,32.18,In Transit
SHP-03288,2024-06-08,2024-06-10,2024-06-10,East,ReliableCo,WH-09,Sigma Ltd,172.87,157.04,23.96,In Transit
SHP-02126,2024-09-25,2024-09-28,2024-09-28,West,QuickMove,WH-09,Prime Enterprises,1100.22,978.67,16.71,Delayed
SHP-04124,2025-03-29,2025-03-30,2025-03-30,West,SpeedEx,WH-05,Omega Group,133.94,154.36,12.9,In Transit
SHP-00526,2024-03-16,2024-03-17,2024-03-17,North,GlobalFreight,WH-08,Prime Industries,306.69,104.0,44.16,Delivered
SHP-00056,2025-03-10,2025-03-14,2025-03-14,South,QuickMove,WH-02,Beta Industries,981.22,754.19,6.5,Returned
SHP-00639,2025-02-08,2025-02-10,2025-02-11,West,GlobalFreight,WH-04,Prime Ltd,751.88,255.27,29.2,In Transit
SHP-00303,2024-11-21,2024-11-22,2024-11-23,North,FastShip,WH-08,Beta Corp,105.47,69.97,12.37,Delivered
SHP-02767,2024-06-01,2024-06-03,2024-06-03,North,SpeedEx,WH-03,Global Group,524.59,537.97,27.58,Delivered
SHP-01277,2024-12-09,2024-12-10,2024-12-11,South,FastShip,WH-03,Acme Enterprises,311.11,216.38,20.74,Delivered
SHP-02056,2024-04-01,2024-04-04,2024-04-05,East,ReliableCo,WH-09,Delta Solutions,90.8,77.99,27.51,Delivered
SHP-03645,2024-09-15,2024-09-17,2024-09-18,North,GlobalFreight,WH-07,Omega Ltd,215.41,173.21,8.93,Delivered
SHP-04144,2024-10-22,2024-10-26,2024-10-26,East,SpeedEx,WH-05,Acme Solutions,566.83,412.62,23.11,Delayed
SHP-02879,2024-04-23,2024-04-24,2024-04-23,West,GlobalFreight,WH-04,Prime LLC,163.86,96.35,58.74,Delivered
SHP-04203,2025-05-31,2025-06-02,2025-06-02,North,FastShip,WH-04,Omega Corp,441.68,389.03,46.82,Delivered
SHP-02287,2025-06-08,2025-06-11,2025-06-11,South,ReliableCo,WH-03,Sigma Ltd,189.16,132.49,14.35,Delivered
SHP-02262,2025-03-08,2025-03-10,2025-03-09,West,GlobalFreight,WH-05,Alpha Group,204.2,200.82,19.25,Delivered
SHP-02297,2024-08-23,2024-08-24,2024-08-24,Central,ReliableCo,WH-04,Delta LLC,220.81,90.12,26.42,Delivered
SHP-01754,2025-01-12,2025-01-15,2025-01-16,North,ReliableCo,WH-07,Omega Co,413.1,284.29,26.67,Delivered
SHP-01969,2024-09-22,2024-09-27,2024-09-27,North,SpeedEx,WH-04,Alpha Ltd,1365.3,2465.8,15.67,Delivered
SHP-04401,2024-01-08,2024-01-10,2024-01-10,West,QuickMove,WH-09,Beta Partners,245.0,140.73,19.47,Delivered
SHP-03118,2025-06-22,2025-06-26,2025-06-26,East,GlobalFreight,WH-07,Sigma Group,611.39,638.02,9.65,In Transit
SHP-02394,2024-04-23,2024-04-26,2024-04-25,Central,QuickMove,WH-01,Global Inc,182.43,135.09,11.11,Delivered
SHP-00524,2024-08-18,2024-08-19,2024-08-19,East,GlobalFreight,WH-05,Alpha Solutions,355.43,324.06,19.05,Delivered
SHP-03901,2024-11-18,2024-11-19,2024-11-19,South,GlobalFreight,WH-09,Acme Co,280.99,349.22,55.02,Delivered
SHP-03123,2024-05-05,2024-05-08,2024-05-09,East,ReliableCo,WH-01,Prime Corp,243.15,216.43,21.9,Delivered
SHP-04157,2024-04-20,2024-04-24,2024-04-23,West,speedex,WH-04,Sigma Inc,401.81,296.97,14.33,Delivered
SHP-01970,2024-08-01,2024-08-04,2024-08-05,South,SpeedEx,WH-05,Omega Inc,171.49,163.68,26.56,Delivered
SHP-00672,2025-01-24,2025-01-27,2025-01-27,West,ReliableCo,WH-03,Delta Co,299.18,252.46,6.86,Delivered
SHP-04189,2024-03-30,2024-04-02,2024-04-02,South,SpeedEx,WH-03,Omega Group,168.95,226.25,9.9,Delayed
SHP-00667,2024-10-05,2024-10-07,2024-10-07,South,SpeedEx,WH-08,Delta Enterprises,323.09,423.91,8.48,Delivered
SHP-04388,2025-04-23,2025-04-26,2025-04-25,West,ReliableCo,WH-09,Beta Ltd,797.75,604.61,9.57,Delivered
SHP-01888,2024-12-23,2024-12-24,2024-12-26,West,FastShip,WH-04,Beta Enterprises,381.44,343.8,76.87,Delayed
SHP-03267,2025-04-25,2025-04-28,2025-04-30,West,GlobalFreight,WH-09,Alpha Partners,254.59,335.94,29.13,Delivered
SHP-00281,2025-01-10,2025-01-12,2025-01-13,North,GlobalFreight,WH-05,Alpha Partners,475.0,376.02,9.02,In Transit
SHP-01720,2024-09-27,2024-09-30,2024-09-30,North,ReliableCo,WH-10,Omega Group,340.57,234.93,6.43,Delivered
SHP-02948,2024-12-06,2024-12-09,2024-12-10,South,GlobalFreight,WH-06,Acme Group,640.55,86.28,57.61,Delivered
SHP-00900,2024-04-21,2024-04-24,2024-04-25,West,SpeedEx,WH-04,Prime Partners,136.45,161.56,17.13,Delivered
SHP-04905,2025-05-25,2025-05-26,2025-05-26,Central,SpeedEx,WH-05,Omega Solutions,290.41,299.91,9.94,In Transit
SHP-00761,2024-07-23,2024-07-24,2024-07-25,South,Speed Ex,WH-07,Prime Partners,352.88,336.42,23.5,Delivered
SHP-01907,2024-07-09,2024-07-13,2024-07-13,North,QuickMove,WH-07,Global LLC,1252.81,1015.0,28.34,Delivered
SHP-04043,2025-04-15,2025-04-18,2025-04-18,Central,GlobalFreight,WH-03,Sigma Co,674.04,182.47,28.66,Delivered
SHP-03824,2024-01-20,2024-01-21,2024-01-21,South,SpeedEx,WH-10,Alpha Enterprises,186.52,105.2,21.58,In Transit
SHP-04139,2025-05-11,2025-05-12,2025-05-12,North,FastShip,WH-01,Sigma Ltd,98.0,88.22,25.93,Delivered
SHP-03819,2024-02-09,2024-02-12,2024-02-13,North,FastShip,WH-05,Sigma LLC,260.47,237.37,2.57,Delayed
SHP-04301,2024-10-31,2024-11-02,2024-11-02,Central,SpeedEx,WH-02,Beta Ltd,287.69,242.67,20.44,In Transit
SHP-02594,2025-01-29,2025-01-31,2025-01-31,West,FastShip,WH-10,Acme Solutions,298.38,260.04,30.05,Returned
SHP-04165,2024-12-03,2024-12-06,2024-12-06,East,ReliableCo,WH-03,Omega Corp,169.85,76.06,42.05,Delivered
SHP-03032,2024-08-06,2024-08-09,2024-08-09,West,SpeedEx,WH-02,Omega LLC,419.57,447.31,34.82,Delivered
SHP-03580,2024-07-22,2024-07-26,2024-07-27,North,FastShip,WH-08,Acme Enterprises,401.34,375.55,53.06,Delayed
SHP-02833,2024-10-19,2024-10-21,2024-10-21,East,QuickMove,WH-01,Alpha Enterprises,151.7,111.49,25.52,Delivered
SHP-03473,2025-03-05,2025-03-07,2025-03-07,East,FastShip,WH-05,Alpha Group,172.54,164.93,39.31,Delivered
SHP-00138,2024-11-18,2024-11-20,2024-11-20,North,ReliableCo,WH-09,Alpha Group,305.73,234.59,18.01,Returned
SHP-02181,2024-09-02,2024-09-05,2024-09-06,South,QuickMove,WH-03,Sigma Inc,203.22,,25.13,Delayed
SHP-02129,2024-03-24,2024-03-26,2024-03-26,Central,FastShip,WH-05,Alpha Enterprises,282.22,221.59,23.62,Delivered
SHP-03178,2024-05-19,2024-05-24,2024-05-24,North,QuickMove,WH-07,Global Partners,1755.43,1181.93,36.9,Delivered
SHP-04417,2025-01-05,2025-01-07,2025-01-09,NORTH,ReliableCo,WH-04,Global Corp,138.76,137.07,51.08,Delayed
SHP-04262,2024-12-27,2024-12-28,2024-12-27,West,ReliableCo,WH-10,Sigma Partners,186.87,157.86,13.17,Delivered
SHP-04345,2025-06-05,2025-06-08,2025-06-07,East,GlobalFreight,WH-07,Delta LLC,362.24,311.03,18.58,Delayed
SHP-01332,2024-08-28,2024-08-30,2024-08-30,North,QuickMove,WH-03,Prime Solutions,275.62,178.67,23.39,In Transit
SHP-02018,2024-03-12,2024-03-15,2024-03-16,South,FastShip,WH-02,Omega Inc,249.78,247.82,32.21,In Transit
SHP-02483,2025-01-21,2025-01-22,2025-01-22,Central,SpeedEx,WH-05,Omega Enterprises,369.8,341.55,11.11,Returned
SHP-01359,2024-05-16,2024-05-19,2024-05-19,Central,SpeedEx,WH-03,Beta Inc,260.93,331.89,13.08,In Transit
SHP-01330,2024-05-13,2024-05-15,2024-05-15,East,ReliableCo,WH-09,Acme LLC,98.89,70.33,29.32,Delayed
SHP-02151,2024-02-24,2024-02-27,2024-02-27,North,SpeedEx,WH-03,Prime Partners,194.32,339.37,26.93,Delivered
SHP-02123,2025-06-14,2025-06-16,2025-06-16,Central,FastShip,WH-09,Acme Enterprises,344.7,358.49,10.18,Delivered
SHP-03982,2024-04-07,2024-04-10,2024-04-10,West,ReliableCo,WH-02,Delta Partners,497.25,277.22,21.27,Delivered
SHP-01253,2025-02-18,2025-02-21,2025-02-21,Central,ReliableCo,WH-01,Prime Corp,157.51,168.48,33.56,Delivered
SHP-03279,2024-09-02,2024-09-04,2024-09-04,East,GlobalFreight,WH-01,Beta Enterprises,412.92,579.69,13.16,Delivered
SHP-03375,2025-04-08,2025-04-10,2025-04-10,Central,QuickMove,WH-09,Delta Enterprises,103.79,73.91,17.43,Delayed
SHP-02815,2024-09-15,2024-09-18,2024-09-19,South,GlobalFreight,WH-02,Delta LLC,50.0,23.11,9.54,Delivered
SHP-01849,2025-06-27,2025-06-28,2025-06-28,West,FastShip,WH-02,Delta Group,111.65,,5.56,Delivered
SHP-03038,2024-12-07,2024-12-10,2024-12-09,CENTRAL,FastShip,WH-06,Global Co,203.01,105.34,,Delivered
SHP-00389,2024-07-27,2024-07-29,2024-07-29,East,QuickMove,WH-05,Alpha Partners,144.49,97.87,25.98,Delivered
SHP-00236,2024-08-09,2024-08-10,2024-08-11,South,FastShip,,Global Industries,113.5,107.55,18.74,In Transit
SHP-01078,2024-06-28,2024-07-01,2024-07-01,North,ReliableCo,WH-08,Sigma Ltd,217.42,165.0,5.92,Delayed
SHP-01985,2024-08-23,2024-08-24,2024-08-26,West,FastShip,WH-03,Sigma Solutions,64.64,69.45,,Delivered
SHP-04364,2024-09-25,2024-09-29,2024-09-28,Central,FastShip,WH-07,Delta Partners,512.77,412.06,37.76,Delivered
SHP-03963,2024-07-07,2024-07-10,2024-07-12,South,GlobalFreight,WH-05,Beta Inc,473.26,544.22,7.13,Delivered
SHP-00771,2025-06-13,2025-06-16,2025-06-16,North,QuickMove,WH-08,Beta Co,502.86,253.09,9.19,Delayed
SHP-02166,2024-02-27,2024-03-01,2024-03-01,South,FastShip,WH-10,Sigma Co,976.1,946.3,64.38,Delivered
SHP-00674,2025-03-15,2025-03-18,2025-03-18,North,QuickMove,WH-03,Omega Inc,238.99,175.27,54.71,Delayed
SHP-00250,2024-09-30,2024-10-04,2024-10-05,East,ReliableCo,WH-03,Acme Industries,719.54,457.46,,Delivered
SHP-01575,2025-01-27,2025-01-29,2025-01-29,Central,ReliableCo,WH-02,Delta Inc,140.12,95.37,13.33,Delivered
SHP-03420,2024-09-19,2024-09-22,2024-09-22,North,SpeedEx,WH-06,Prime Partners,197.89,287.41,20.36,Delivered
SHP-02082,2025-03-11,2025-03-14,2025-03-15,East,ReliableCo,WH-02,Sigma Inc,254.54,,16.94,In Transit
SHP-01824,2024-02-17,2024-02-20,2024-02-20,South,GlobalFreight,WH-04,Delta Inc,168.08,107.01,14.98,In Transit
SHP-00717,2025-06-23,2025-06-25,2025-06-25,Central,GlobalFreight,WH-10,Alpha Inc,312.68,108.94,10.8,Delayed
SHP-04721,2024-03-27,2024-03-30,2024-03-30,East,ReliableCo,WH-04,Beta Co,111.8,74.56,7.88,Delivered
SHP-02049,2024-03-14,2024-03-17,2024-03-17,East,QuickMove,WH-04,Global Corp,234.51,166.68,40.4,Delivered
SHP-04179,2025-06-09,2025-06-10,2025-06-10,West,SpeedEx,WH-08,Prime Co,293.12,258.01,18.27,Delayed
SHP-02725,2024-01-30,2024-01-31,2024-01-31,Central,GlobalFreight,WH-04,Prime Inc,98.86,39.24,15.45,Delivered
SHP-04572,2024-02-13,2024-02-16,2024-02-16,East,GlobalFreight,WH-03,Acme Partners,701.48,713.55,16.1,Delivered
SHP-01461,2024-08-10,2024-08-12,2024-08-12,East,ReliableCo,WH-08,Sigma Group,303.39,136.92,4.54,Delayed
SHP-01669,2024-01-03,2024-01-04,2024-01-05,South,ReliableCo,WH-10,Alpha Solutions,305.34,286.16,34.6,Delivered
SHP-02757,2024-10-15,2024-10-17,2024-10-17,Central,ReliableCo,WH-10,Acme Partners,263.65,209.17,7.45,Delivered
SHP-02001,2024-11-26,2024-11-29,2024-11-29,South,ReliableCo,WH-08,Alpha Co,239.89,171.65,33.13,Delivered
SHP-00405,2024-04-27,2024-04-29,2024-04-29,South,Speed Ex,WH-10,Sigma Group,292.73,290.8,44.88,Returned
SHP-00385,2024-04-12,2024-04-13,2024-04-14,South,ReliableCo,WH-05,Global Ltd,333.01,171.84,2.69,Delivered
SHP-04543,2025-03-01,2025-03-04,2025-03-04,North,GlobalFreight,WH-03,Delta Inc,657.06,488.55,29.29,Delivered
SHP-02153,2024-08-10,2024-08-12,2024-08-12,West,SpeedEx,WH-05,Sigma Partners,54.31,53.5,30.18,Delayed
SHP-01634,2024-07-09,2024-07-11,2024-07-12,Central,SpeedEx,WH-03,Beta Industries,616.63,572.59,35.67,Delivered
SHP-04935,2024-07-06,2024-07-09,2024-07-10,North,QuickMove,WH-08,Alpha Partners,1008.81,526.8,17.17,Delivered
SHP-03926,2024-05-01,2024-05-02,2024-05-02,Central,ReliableCo,WH-09,Alpha Ltd,296.16,165.93,21.14,Delivered
SHP-04159,2024-10-02,2024-10-04,2024-10-04,North,GlobalFreight,WH-06,Global Group,476.05,383.93,11.23,Delivered
SHP-00224,2024-09-15,2024-09-17,2024-09-18,East,ReliableCo,WH-10,Global Co,464.06,476.32,31.63,Delivered
SHP-02194,2024-11-20,2024-11-21,2024-11-22,West,FastShip,WH-10,Omega Industries,152.5,162.43,7.66,Delivered
SHP-03137,2024-07-21,2024-07-23,2024-07-23,North,SpeedEx,WH-08,Beta LLC,165.59,172.68,22.59,Delivered
SHP-01825,2024-12-09,2024-12-11,2024-12-11,South,ReliableCo,WH-07,Delta Corp,149.19,90.54,44.04,Delivered
SHP-04652,2025-05-03,2025-05-06,2025-05-06,Central,GlobalFreight,WH-10,Omega Group,82.07,106.3,9.39,Delivered
SHP-00798,2025-03-13,2025-03-17,2025-03-18,East,ReliableCo,WH-10,Alpha Corp,418.12,279.33,33.07,Delivered
SHP-02872,2024-09-01,2024-09-03,2024-09-03,Central,GlobalFreight,WH-01,Alpha Co,171.45,0.01,9.29,Delivered
SHP-00010,2024-10-02,2024-10-03,2024-10-03,West,ReliableCo,WH-03,Beta Enterprises,277.36,134.34,23.05,Delivered
SHP-01945,2024-09-30,2024-10-04,2024-10-03,North,GlobalFreight,WH-03,Omega Co,456.7,242.82,10.4,Delivered
SHP-01839,2024-08-14,2024-08-16,2024-08-16,Central,GlobalFreight,WH-08,Beta Partners,180.96,179.76,36.78,Delivered
SHP-00256,2024-07-26,2024-07-27,2024-07-27,North,SpeedEx,WH-06,Sigma Solutions,334.86,366.3,89.98,Delivered
SHP-04559,2024-01-24,2024-01-26,2024-01-26,Central,QuickMove,WH-06,Beta Inc,121.91,82.15,65.3,Delivered
SHP-01582,2024-12-31,2025-01-01,2024-12-31,South,FastShip,WH-09,Global Co,182.19,140.74,30.98,Delivered
SHP-02957,2025-01-13,2025-01-16,2025-01-16,East,FastShip,WH-01,Delta Inc,125.09,137.87,20.05,Delayed
SHP-00925,2024-12-27,2024-12-30,2024-12-30,West,QuickMove,WH-09,Alpha Industries,173.63,137.75,17.19,Delivered
SHP-04479,2025-01-17,2025-01-20,2025-01-20,North,SpeedEx,WH-05,Prime LLC,212.97,198.59,38.03,Delivered
SHP-02509,2024-04-03,2024-04-05,2024-04-05,North,FastShip,WH-10,Delta Inc,331.17,183.29,14.2,Delivered
SHP-03776,2024-06-07,2024-06-10,2024-06-10,North,ReliableCo,WH-01,Delta Co,592.17,552.77,6.95,In Transit
SHP-04137,2024-05-20,2024-05-21,2024-05-22,North,GlobalFreight,WH-06,Global Co,119.31,49.35,10.38,Delivered
SHP-02780,2024-06-03,2024-06-05,2024-06-05,East,SpeedEx,WH-04,Acme Partners,318.71,437.67,39.62,Delivered
SHP-00540,2024-03-19,2024-03-21,2024-03-21,West,FastShip,WH-02,Omega Inc,195.37,203.62,29.68,Delayed
SHP-02746,2025-04-08,2025-04-10,2025-04-10,West,FastShip,WH-04,Omega Inc,60.01,47.35,29.25,Delivered
SHP-04667,2024-10-20,2024-10-21,2024-10-20,East,SpeedEx,WH-03,Alpha Co,121.1,123.89,32.65,Delivered
SHP-04622,2024-08-15,2024-08-18,2024-08-19,East,FastShip,WH-03,Global Co,413.42,226.67,38.49,Delayed
SHP-01146,2024-12-04,2024-12-05,2024-12-05,West,ReliableCo,WH-09,Beta Corp,277.46,207.77,34.77,Delivered
SHP-04469,2024-12-23,2024-12-26,2024-12-27,Central,FastShip,WH-01,Acme Co,468.22,220.44,11.2,Delivered
SHP-00668,2024-04-18,2024-04-21,2024-04-22,North,GlobalFreight,WH-02,Alpha Industries,340.83,133.25,30.19,Delivered
SHP-03020,2025-04-06,2025-04-09,2025-04-10,East,ReliableCo,WH-07,Beta Co,243.09,263.82,33.39,Delivered
SHP-00358,2025-02-02,2025-02-04,2025-02-04,West,ReliableCo,WH-05,Beta Solutions,214.27,173.88,35.55,Delivered
SHP-02832,2024-04-15,2024-04-17,2024-04-18,North,GlobalFreight,WH-10,Alpha Partners,322.4,206.36,,Delivered
SHP-02784,2025-06-19,2025-06-22,2025-06-23,West,Speed Ex,WH-03,Prime Solutions,304.15,348.28,7.84,Delivered
SHP-01354,2024-04-03,2024-04-04,2024-04-05,West,GlobalFreight,WH-07,Delta Group,154.7,59.9,31.54,Delivered
SHP-00471,2025-03-19,2025-03-22,2025-03-23,Central,ReliableCo,WH-05,Acme Co,436.55,219.64,13.27,Delivered
SHP-02704,2024-07-09,2024-07-11,2024-07-11,North,FastShip,WH-02,Sigma Solutions,230.42,179.97,15.84,Delivered
SHP-03331,2025-01-19,2025-01-20,2025-01-20,West,FastShip,WH-01,Global Inc,156.56,165.28,20.34,Delivered
SHP-03638,2024-05-04,2024-05-07,2024-05-07,East,ReliableCo,WH-07,Alpha Partners,343.65,201.52,22.16,In Transit
SHP-01397,2024-10-18,2024-10-22,2024-10-22,North,QuickMove,WH-09,Acme Corp,493.0,313.33,2.95,Delivered
SHP-03585,2024-06-30,2024-07-02,2024-07-02,East,Speed Ex,WH-06,Prime Solutions,223.96,194.03,46.4,Delivered
SHP-04537,2025-03-23,2025-03-27,2025-03-27,North,FastShip,WH-01,Sigma LLC,1157.06,1083.5,53.51,Delivered
SHP-03377,2024-12-29,2024-12-30,2024-12-31,NORTH,ReliableCo,WH-06,Global Enterprises,376.42,348.84,17.95,In Transit
SHP-01257,2024-01-04,2024-01-07,2024-01-06,West,FastShip,WH-10,Sigma Corp,959.35,,14.76,Delivered
SHP-03513,2024-04-16,2024-04-18,2024-04-18,East,GlobalFreight,WH-05,Beta Corp,152.98,104.92,11.12,Delivered
SHP-01251,2024-01-01,2024-01-02,2024-01-02,Central,GlobalFreight,WH-05,Prime LLC,189.76,11.63,15.94,Delayed
SHP-04862,2025-05-08,2025-05-09,2025-05-10,West,QuickMove,WH-04,Omega Industries,185.36,118.55,10.04,Delivered
SHP-04299,2024-02-09,2024-02-10,2024-02-10,West,FastShip,WH-07,Omega Group,316.1,221.0,20.62,In Transit
SHP-03285,2024-11-27,2024-11-28,2024-11-28,Central,ReliableCo,WH-02,Alpha LLC,190.93,166.48,18.15,Delivered
SHP-02934,2025-01-25,2025-01-27,2025-01-28,East,ReliableCo,WH-05,Sigma Co,429.16,255.54,18.55,Delivered
SHP-04176,2024-07-01,2024-07-05,2024-07-04,West,SpeedEx,WH-04,Acme Inc,632.93,839.44,30.6,Delivered
SHP-01853,2025-04-22,2025-04-24,2025-04-25,Central,ReliableCo,WH-09,Beta LLC,79.44,76.3,21.5,Delivered
SHP-04924,2025-04-26,2025-04-29,2025-04-29,Central,SpeedEx,WH-08,Delta Group,314.38,293.99,20.14,Delivered
SHP-02106,2025-02-22,2025-02-25,2025-02-26,South,QuickMove,WH-06,Alpha LLC,290.72,186.11,10.93,Delivered
SHP-00134,2025-01-22,2025-01-25,2025-01-24,North,GlobalFreight,WH-06,Omega Co,235.18,95.12,20.76,Delivered
SHP-00929,2024-05-10,2024-05-11,2024-05-10,South,ReliableCo,WH-05,Alpha Enterprises,289.63,275.88,17.98,Delivered
SHP-00824,2025-06-25,2025-06-29,2025-06-30,South,FastShip,WH-05,Prime Industries,526.46,352.18,9.46,Delivered
SHP-04594,2024-12-25,2024-12-28,2024-12-27,West,ReliableCo,WH-05,Omega Co,385.66,358.9,4.91,Delivered
SHP-01532,2024-09-16,2024-09-18,2024-09-18,Central,ReliableCo,WH-02,Omega Partners,612.9,603.31,57.32,Delivered
SHP-01215,2025-03-20,2025-03-24,2025-03-25,West,FastShip,WH-08,Alpha Partners,412.59,358.79,18.19,Delivered
SHP-00505,2024-05-16,2024-05-18,2024-05-17,Central,SpeedEx,WH-09,Alpha Co,208.78,262.83,8.44,Delivered
SHP-04286,2024-07-03,2024-07-06,2024-07-08,West,GlobalFreight,WH-10,Prime Co,447.53,180.34,64.93,Delivered
SHP-01997,2025-04-18,2025-04-19,2025-04-19,West,SpeedEx,WH-02,Alpha Partners,282.28,326.08,15.7,Delivered
SHP-03073,2025-05-28,2025-05-29,2025-05-29,Central,SpeedEx,WH-02,Global Enterprises,200.46,197.37,8.06,Delivered
SHP-01959,2024-12-24,2024-12-26,2024-12-26,North,FastShip,WH-04,Omega Ltd,359.66,317.46,11.28,Delivered
SHP-01385,2024-03-03,2024-03-06,2024-03-06,West,SpeedEx,WH-07,Omega Industries,129.88,102.85,39.12,Delayed
SHP-00895,2024-04-11,2024-04-12,2024-04-11,Central,GlobalFreight,WH-08,Acme Solutions,148.54,52.79,9.52,Delivered
SHP-00456,2024-02-22,2024-02-23,2024-02-23,East,Fast Ship,WH-01,Omega Industries,226.16,184.61,,Delivered
SHP-04689,2024-10-20,2024-10-23,2024-10-23,Central,GlobalFreight,WH-03,Beta Corp,169.68,137.36,,Delivered
SHP-03710,2024-09-05,2024-09-08,2024-09-08,South,SpeedEx,WH-10,Acme Solutions,286.91,338.17,35.31,Delivered
SHP-04671,2024-08-31,2024-09-02,2024-09-03,East,GlobalFreight,WH-10,Delta Inc,266.38,130.44,26.5,Delivered
SHP-04269,2024-07-01,2024-07-04,2024-07-04,Central,SpeedEx,WH-04,Prime Ltd,421.72,438.92,33.09,Delivered
SHP-03523,2025-02-25,2025-02-28,2025-02-28,Central,QuickMove,WH-06,Delta Co,163.9,114.47,16.61,Delivered
SHP-04135,2024-02-19,2024-02-22,2024-02-23,North,QuickMove,WH-06,Acme LLC,177.05,84.28,7.31,Delivered
SHP-03603,2024-09-20,2024-09-23,2024-09-23,East,GlobalFreight,WH-09,Omega Group,146.59,101.56,13.53,Delivered
SHP-00714,2024-08-02,2024-08-03,2024-08-03,Central,GlobalFreight,WH-06,Beta Group,126.1,121.74,,Delivered
SHP-04187,2024-03-06,2024-03-07,2024-03-07,East,GlobalFreight,WH-06,Prime Partners,107.54,102.94,68.93,Delivered
SHP-02215,2024-02-20,2024-02-21,2024-02-21,Central,ReliableCo,WH-05,Prime Corp,277.19,119.01,5.64,Delivered
SHP-02924,2025-06-27,2025-06-30,2025-06-30,East,ReliableCo,WH-09,Beta LLC,596.06,387.06,9.88,Delivered
SHP-01811,2024-01-30,2024-02-01,2024-02-01,East,GlobalFreight,WH-02,Beta Corp,369.79,127.15,12.8,Delivered
SHP-03487,2024-11-29,2024-11-30,2024-12-01,South,FastShip,WH-05,Omega Inc,145.48,195.36,32.68,Delivered
SHP-03142,2024-07-12,2024-07-15,2024-07-15,Central,QuickMove,WH-04,Sigma Inc,126.26,95.11,15.72,Delivered
SHP-01828,2024-04-10,2024-04-13,2024-04-13,West,GlobalFreight,WH-10,Beta Inc,130.31,60.58,11.83,Delivered
SHP-01156,2025-03-18,2025-03-19,2025-03-19,CENTRAL,GlobalFreight,WH-08,Beta LLC,186.39,62.22,34.48,Delivered
SHP-01325,2024-10-23,2024-10-24,2024-10-25,West,GlobalFreight,WH-10,Delta Corp,256.66,207.61,24.41,Delayed
SHP-04313,2025-06-05,2025-06-07,2025-06-08,West,SpeedEx,WH-09,Acme Solutions,136.1,88.18,18.22,Delivered
SHP-00511,2025-05-31,2025-06-03,2025-06-04,West,GlobalFreight,WH-06,Prime Partners,161.28,71.41,22.35,In Transit
SHP-01681,2025-05-01,2025-05-04,2025-05-05,Central,SpeedEx,WH-02,Alpha Industries,344.11,407.2,3.51,Delivered
SHP-00500,2024-10-04,2024-10-07,2024-10-07,West,FastShip,WH-08,Sigma Enterprises,240.83,198.81,11.92,Returned
SHP-04587,2024-08-07,2024-08-10,2024-08-10,Central,GlobalFreight,WH-08,Global Corp,84.24,17.52,68.77,Delivered
SHP-01857,2024-08-30,2024-09-02,2024-09-02,North,SpeedEx,WH-02,Acme Corp,83.39,84.92,8.85,Delivered
SHP-01389,2025-01-16,2025-01-17,2025-01-18,West,ReliableCo,WH-01,Prime LLC,220.62,162.66,7.27,Delivered
SHP-03720,2025-04-24,2025-04-28,2025-04-28,West,Speed Ex,WH-08,Beta Partners,418.85,449.62,14.39,Delivered
SHP-02387,2025-05-10,2025-05-12,2025-05-13,East,FastShip,WH-04,Delta Industries,569.74,541.64,33.86,Delivered
SHP-03237,2024-03-15,2024-03-16,2024-03-18,South,SpeedEx,WH-06,Prime LLC,120.12,156.77,10.16,Delivered
SHP-01541,2024-03-05,2024-03-08,2024-03-09,East,GlobalFreight,WH-04,Beta Co,266.68,59.91,6.87,Delivered
SHP-01218,2024-03-22,2024-03-24,2024-03-24,North,SpeedEx,WH-09,Alpha LLC,267.24,499.54,52.04,Delivered
SHP-02682,2024-12-13,2024-12-15,2024-12-15,Central,FastShip,WH-04,Delta Group,359.02,281.74,7.14,Delivered
SHP-02994,2025-06-13,2025-06-14,2025-06-14,East,SpeedEx,WH-04,Acme Corp,137.06,128.04,7.67,Delivered
SHP-01192,2025-06-09,2025-06-10,2025-06-10,Central,ReliableCo,WH-05,Beta Industries,134.74,69.17,16.83,Delivered
SHP-01543,2024-04-13,2024-04-14,2024-04-15,Central,ReliableCo,WH-09,Sigma Corp,222.03,127.27,22.04,Delivered
